Order Number,Order Date,Order Time,RestID,CustLocationEasting,CustLocationNorthing
99762,02/06/2018,18:36,1,521975,187227
99766,02/06/2018,18:51,1,521043,184408
99765,02/06/2018,18:51,3,546117,266589
99764,02/06/2018,18:45,1,522652,185060
99760,02/06/2018,17:42,3,547306,259361
99758,02/06/2018,17:23,1,520674,184432
99759,02/06/2018,17:38,1,524168,182867
99776,02/06/2018,22:51,1,520841,184055
16817,02/06/2018,20:34,2,404446,292055
16813,02/06/2018,20:01,2,398561,286766
16809,02/06/2018,19:27,2,411932,290393
16807,02/06/2018,19:15,2,399898,290214
16804,02/06/2018,19:09,3,545665,255539
16800,02/06/2018,18:45,3,542349,259695
16794,02/06/2018,18:11,2,408367,290530
16787,02/06/2018,17:30,2,400794,279950
16822,02/06/2018,21:31,2,394512,273233
16806,02/06/2018,19:13,2,394504,273673
16796,02/06/2018,18:22,3,542446,259886
16795,02/06/2018,18:19,2,396237,276870
16793,02/06/2018,18:09,2,408784,286845
16820,02/06/2018,20:54,3,541342,262195
16818,02/06/2018,20:41,2,402810,291647
16802,02/06/2018,18:56,2,407053,291546
16799,02/06/2018,18:29,2,404975,276013
16798,02/06/2018,18:26,2,408235,273657
16791,02/06/2018,18:05,2,395493,281718
16788,02/06/2018,17:47,3,545767,265507
16786,02/06/2018,17:20,2,406161,281440
16824,02/06/2018,22:08,3,548418,260734
16821,02/06/2018,21:01,2,409219,274377
16816,02/06/2018,20:30,3,543590,263921
16815,02/06/2018,20:27,2,395476,289681
16814,02/06/2018,20:07,2,412578,284456
16812,02/06/2018,19:53,3,540033,259429
16811,02/06/2018,19:44,2,412084,290957
16810,02/06/2018,19:41,2,413486,279060
16808,02/06/2018,19:20,3,543096,263020
16803,02/06/2018,18:58,2,402789,289039
16801,02/06/2018,18:52,2,403907,275396
16797,02/06/2018,18:23,2,398338,281044
16792,02/06/2018,18:05,3,543966,266465
16790,02/06/2018,17:50,2,407994,282827
16789,02/06/2018,17:47,2,397004,274130
16785,02/06/2018,17:12,2,405129,277294
16823,02/06/2018,21:41,2,408508,283639
16805,02/06/2018,19:10,2,401300,280825
16819,02/06/2018,20:43,2,404051,274448
99787,03/06/2018,17:40,1,521360,185247
99786,03/06/2018,17:13,1,521894,184984
99782,03/06/2018,14:57,1,520959,185698
99785,03/06/2018,17:06,3,545068,259796
99788,03/06/2018,17:48,1,525618,187020
99789,03/06/2018,18:51,1,525333,187361
99790,03/06/2018,19:22,3,542349,256938
99783,03/06/2018,14:58,1,524707,186098
99780,03/06/2018,14:36,3,544012,264901
99779,03/06/2018,14:27,1,521985,186545
99778,03/06/2018,14:24,1,525233,184280
99781,03/06/2018,14:37,1,519497,186169
99784,03/06/2018,15:01,1,525232,182614
99777,03/06/2018,13:45,1,520729,187861
16843,03/06/2018,22:05,2,404561,277363
16841,03/06/2018,20:42,2,404766,281825
16839,03/06/2018,20:20,2,402233,274665
16838,03/06/2018,19:19,2,408093,283757
16835,03/06/2018,18:37,2,408450,285437
16834,03/06/2018,18:31,2,404893,279792
16832,03/06/2018,17:54,3,539846,266441
16831,03/06/2018,17:45,2,401510,288792
16825,03/06/2018,13:59,2,403403,275632
16837,03/06/2018,19:11,2,411627,279853
16836,03/06/2018,19:08,3,548420,256659
16828,03/06/2018,14:51,3,547769,256188
16842,03/06/2018,21:05,2,413917,287978
16840,03/06/2018,20:35,3,547049,258070
16833,03/06/2018,18:20,2,396378,277640
16830,03/06/2018,17:44,2,399062,284067
16829,03/06/2018,17:21,2,398455,281705
16827,03/06/2018,14:33,2,395808,279163
16826,03/06/2018,14:24,2,403278,284563
99801,04/06/2018,19:12,1,518502,184257
99793,04/06/2018,16:00,1,521124,184434
99791,04/06/2018,14:22,1,518338,185105
99802,04/06/2018,19:19,1,520866,186677
99797,04/06/2018,18:33,1,523985,185977
99794,04/06/2018,17:37,1,519174,182403
99799,04/06/2018,18:59,1,521641,182838
99798,04/06/2018,18:42,1,520846,187605
99792,04/06/2018,14:31,1,522236,185317
99800,04/06/2018,19:08,3,546147,256797
99796,04/06/2018,17:57,1,520367,183950
99795,04/06/2018,17:55,3,546853,259436
16848,04/06/2018,18:55,3,542924,255905
16847,04/06/2018,18:20,2,413530,280089
16845,04/06/2018,17:16,2,402823,275882
16851,04/06/2018,20:21,2,408946,290784
16846,04/06/2018,18:18,2,409551,275458
16850,04/06/2018,19:13,2,413280,284011
16844,04/06/2018,12:11,3,540304,259836
16849,04/06/2018,19:08,2,401183,291406
99810,05/06/2018,20:57,3,545268,265294
99806,05/06/2018,17:39,1,523517,185752
99804,05/06/2018,12:10,1,521192,188067
99808,05/06/2018,18:32,1,524409,184417
99811,05/06/2018,22:05,1,524661,183315
99809,05/06/2018,19:17,1,524683,186397
99805,05/06/2018,17:28,3,542011,258484
99803,05/06/2018,10:41,1,522277,183461
16856,05/06/2018,19:44,3,541304,258274
16859,05/06/2018,21:15,2,412802,275611
16857,05/06/2018,19:51,2,404183,291290
16852,05/06/2018,17:33,3,540644,258154
16858,05/06/2018,20:05,2,394684,279625
16855,05/06/2018,19:43,2,394492,286710
16854,05/06/2018,18:39,2,407861,291942
16853,05/06/2018,17:58,2,407236,280947
99822,06/06/2018,21:55,1,519940,185364
99814,06/06/2018,18:10,1,520573,182394
99812,06/06/2018,17:56,1,522477,185751
99821,06/06/2018,21:41,1,519301,182585
99820,06/06/2018,20:15,3,541762,263411
99819,06/06/2018,19:49,1,519909,182985
99818,06/06/2018,19:31,1,522665,183908
99815,06/06/2018,18:27,3,540695,261451
99817,06/06/2018,18:40,1,524632,185593
99813,06/06/2018,18:06,1,524423,184428
99816,06/06/2018,18:39,1,521072,186409
16865,06/06/2018,20:47,2,399398,290260
16867,06/06/2018,21:24,2,398850,276370
16866,06/06/2018,21:01,2,410024,279201
16862,06/06/2018,19:04,2,398100,289690
16860,06/06/2018,18:09,3,547117,258295
16863,06/06/2018,19:17,2,398333,276031
16861,06/06/2018,18:55,2,408334,282790
16864,06/06/2018,19:43,3,542360,256054
99830,07/06/2018,19:54,3,547501,265295
99825,07/06/2018,18:20,3,547074,265643
99824,07/06/2018,17:58,1,524236,186647
99832,07/06/2018,20:15,1,524634,183267
99831,07/06/2018,19:56,1,522861,185232
99828,07/06/2018,18:53,1,520596,186799
99827,07/06/2018,18:24,1,518972,182898
99826,07/06/2018,18:24,1,519962,186417
99823,07/06/2018,17:49,1,524998,187425
99829,07/06/2018,18:58,1,522595,185417
16875,07/06/2018,19:15,2,404552,290123
16874,07/06/2018,19:00,2,399437,290393
16872,07/06/2018,18:09,3,543155,265094
16877,07/06/2018,19:36,2,408987,277897
16871,07/06/2018,18:08,2,411500,277522
16870,07/06/2018,17:45,2,410898,279012
16880,07/06/2018,21:43,3,547173,264641
16876,07/06/2018,19:19,3,543372,256958
16879,07/06/2018,20:18,2,397021,275569
16873,07/06/2018,18:39,2,412499,275983
16878,07/06/2018,20:04,2,397115,284653
99842,08/06/2018,19:58,1,520352,183431
99841,08/06/2018,19:51,1,522634,185133
99837,08/06/2018,19:07,1,520689,186613
99834,08/06/2018,18:08,1,523147,182406
99846,08/06/2018,20:50,1,522426,184656
99839,08/06/2018,19:45,1,520123,183826
99835,08/06/2018,18:48,3,543349,261914
99845,08/06/2018,20:36,3,543820,259439
99844,08/06/2018,20:30,1,521838,186103
99840,08/06/2018,19:49,3,543026,263235
99833,08/06/2018,17:48,1,523716,183569
99843,08/06/2018,20:18,1,520677,182342
99838,08/06/2018,19:16,1,519826,183656
99836,08/06/2018,19:06,1,522257,186573
16903,08/06/2018,21:29,2,406584,279828
16899,08/06/2018,20:13,2,402077,285599
16898,08/06/2018,20:03,2,397946,275797
16896,08/06/2018,19:25,3,544988,267284
16894,08/06/2018,19:08,2,395382,279151
16893,08/06/2018,19:06,2,407728,273576
16892,08/06/2018,18:56,3,539408,258846
16890,08/06/2018,18:42,2,398859,290534
16885,08/06/2018,17:37,2,413143,277054
16884,08/06/2018,17:33,3,543643,262824
16901,08/06/2018,20:28,2,412616,290508
16904,08/06/2018,22:18,3,545985,259281
16895,08/06/2018,19:20,2,409498,284514
16891,08/06/2018,18:53,2,401116,277320
16888,08/06/2018,18:24,3,540242,257375
16902,08/06/2018,21:29,2,410734,288865
16897,08/06/2018,19:36,2,394476,284114
16887,08/06/2018,18:18,2,404560,287877
16886,08/06/2018,18:16,2,401478,279660
16883,08/06/2018,14:36,2,406657,284671
16889,08/06/2018,18:38,2,403896,281277
16882,08/06/2018,11:20,2,408429,285067
16881,08/06/2018,11:19,2,401728,289333
99869,09/06/2018,22:30,1,518489,187480
99866,09/06/2018,19:51,1,525426,185009
99862,09/06/2018,19:17,1,521195,184178
99861,09/06/2018,19:12,1,525155,184673
99860,09/06/2018,18:59,3,541132,265811
99858,09/06/2018,18:17,1,523160,188010
99857,09/06/2018,18:15,1,518661,183892
99854,09/06/2018,17:38,1,524327,182728
99868,09/06/2018,22:05,1,526027,186345
99864,09/06/2018,19:31,1,520338,184300
99863,09/06/2018,19:25,1,525615,182434
99859,09/06/2018,18:23,1,519346,182819
99855,09/06/2018,17:42,3,545825,258091
99848,09/06/2018,13:20,1,524063,187591
99867,09/06/2018,20:07,1,518353,183783
99865,09/06/2018,19:35,3,545928,265912
99853,09/06/2018,17:38,1,523377,187503
99851,09/06/2018,17:10,1,521177,187738
99850,09/06/2018,16:37,3,544713,264410
99849,09/06/2018,13:46,1,518872,183917
99856,09/06/2018,17:43,1,519732,187921
99847,09/06/2018,12:13,1,519437,186773
16939,09/06/2018,20:12,2,408985,279122
16932,09/06/2018,19:41,3,544878,263775
16929,09/06/2018,18:58,2,409390,284847
16928,09/06/2018,18:55,3,545805,267063
16927,09/06/2018,18:54,2,411539,278967
16921,09/06/2018,18:08,2,402833,274867
16916,09/06/2018,17:58,3,546178,256798
16913,09/06/2018,17:54,2,397437,287505
16911,09/06/2018,17:50,2,403316,280634
16907,09/06/2018,16:52,2,396060,287669
16943,09/06/2018,21:09,2,401215,281214
16933,09/06/2018,19:42,2,411400,281023
16924,09/06/2018,18:35,3,543449,255426
16915,09/06/2018,17:57,2,404959,283702
16905,09/06/2018,12:06,2,411171,277621
16938,09/06/2018,19:56,2,411389,277443
16935,09/06/2018,19:48,2,413933,288549
16912,09/06/2018,17:53,3,548161,256716
16941,09/06/2018,20:21,2,404237,290708
16937,09/06/2018,19:52,2,401670,284937
16930,09/06/2018,19:32,2,410734,285705
16926,09/06/2018,18:51,2,394987,291651
16919,09/06/2018,18:05,2,411594,279060
16918,09/06/2018,18:04,2,409062,287592
16917,09/06/2018,17:58,2,401397,285457
16908,09/06/2018,16:57,3,545192,267287
16942,09/06/2018,21:02,2,408564,284436
16940,09/06/2018,20:13,3,548354,262058
16934,09/06/2018,19:47,2,410226,274866
16925,09/06/2018,18:36,2,399421,279520
16923,09/06/2018,18:18,2,401861,283350
16922,09/06/2018,18:14,2,398205,275832
16920,09/06/2018,18:07,3,547794,260687
16910,09/06/2018,16:59,2,396663,291199
16945,09/06/2018,21:45,2,402954,289419
16931,09/06/2018,19:38,2,398879,290237
16914,09/06/2018,17:57,2,394420,273280
16944,09/06/2018,21:44,3,541164,260360
16909,09/06/2018,16:59,2,402077,284172
16936,09/06/2018,19:49,3,541131,255672
99884,10/06/2018,20:07,1,522982,186325
99882,10/06/2018,19:42,1,525610,185008
99881,10/06/2018,18:27,1,520804,187335
99879,10/06/2018,18:13,1,519933,186803
99875,10/06/2018,17:40,3,543054,261040
99874,10/06/2018,17:39,1,525333,186491
99873,10/06/2018,17:08,1,521265,184009
99885,10/06/2018,21:52,3,542300,260423
99887,10/06/2018,22:07,1,520769,183114
99878,10/06/2018,18:10,1,518410,184804
99886,10/06/2018,21:59,1,518580,186901
99883,10/06/2018,20:05,1,525948,187185
99877,10/06/2018,18:01,1,518259,184811
99872,10/06/2018,16:41,1,521444,183244
99880,10/06/2018,18:16,3,542836,267584
99876,10/06/2018,17:42,1,523445,183838
99871,10/06/2018,15:04,1,520777,185560
16964,10/06/2018,19:28,3,542530,264944
16961,10/06/2018,18:31,2,402957,287608
16960,10/06/2018,18:20,3,543607,260907
16959,10/06/2018,18:17,2,407568,288307
16956,10/06/2018,17:59,3,547411,257469
16954,10/06/2018,17:40,2,407327,285214
16953,10/06/2018,17:36,2,399149,274128
16947,10/06/2018,11:20,2,410421,280469
16966,10/06/2018,20:34,2,399242,277824
16962,10/06/2018,18:51,2,403962,273103
16952,10/06/2018,17:12,3,547304,261645
16950,10/06/2018,14:42,2,404489,275249
16958,10/06/2018,18:15,2,402115,283267
16957,10/06/2018,18:15,2,407249,273791
16968,10/06/2018,20:53,3,545706,261899
16965,10/06/2018,20:12,2,405378,288308
16963,10/06/2018,19:17,2,413326,273594
16949,10/06/2018,14:01,2,400799,275879
16967,10/06/2018,20:50,2,398963,291207
16955,10/06/2018,17:46,2,400306,287102
16946,10/06/2018,11:14,2,406117,275711
16948,10/06/2018,13:24,3,542607,263896
99891,11/06/2018,19:52,1,518408,186443
99892,11/06/2018,20:06,1,521060,185813
99888,11/06/2018,17:18,1,522759,187161
99889,11/06/2018,18:56,1,524134,186312
99893,11/06/2018,20:24,1,519321,182850
99890,11/06/2018,19:14,3,543556,258467
99894,11/06/2018,20:40,1,522381,187906
16973,11/06/2018,21:51,2,410999,276115
16972,11/06/2018,21:26,3,546866,261713
16971,11/06/2018,20:08,2,396377,288713
16970,11/06/2018,19:36,2,402898,280325
16969,11/06/2018,19:14,2,395896,286458
99904,12/06/2018,20:42,1,520342,185823
99903,12/06/2018,20:16,1,519546,184370
99901,12/06/2018,19:55,1,525047,187448
99902,12/06/2018,20:06,1,525428,185633
99898,12/06/2018,19:25,1,524976,185855
99897,12/06/2018,18:53,1,524023,184029
99896,12/06/2018,17:36,1,523128,186732
99905,12/06/2018,20:54,3,541252,255907
99895,12/06/2018,12:50,3,548258,263407
99899,12/06/2018,19:28,1,522756,187510
16977,12/06/2018,18:28,2,409100,288993
16976,12/06/2018,17:56,3,544303,255159
16982,12/06/2018,20:41,2,396578,273160
16979,12/06/2018,19:18,2,399880,288434
16981,12/06/2018,20:40,2,409129,277862
16980,12/06/2018,20:01,3,547895,264106
16978,12/06/2018,18:40,2,404763,290225
16975,12/06/2018,17:40,2,397701,287916
16974,12/06/2018,17:36,2,399678,276735
99911,13/06/2018,19:05,1,522702,184087
99910,13/06/2018,18:51,3,543284,259525
99909,13/06/2018,18:47,1,521675,182367
99908,13/06/2018,18:33,1,519493,186200
99915,13/06/2018,20:44,3,541279,264930
99912,13/06/2018,20:12,1,519825,183730
99914,13/06/2018,20:30,1,518779,186920
99907,13/06/2018,18:08,1,518170,184792
99906,13/06/2018,18:04,1,524017,187916
99913,13/06/2018,20:15,1,524574,186278
16985,13/06/2018,18:43,2,404704,277383
16983,13/06/2018,16:00,2,405367,291218
16988,13/06/2018,20:19,3,541393,256418
16987,13/06/2018,19:35,2,395148,280722
16986,13/06/2018,18:46,2,409368,277399
16989,13/06/2018,21:20,2,407291,288246
16984,13/06/2018,18:06,3,539593,258265
99928,14/06/2018,20:42,1,518754,187961
99920,14/06/2018,19:13,3,543724,263649
99916,14/06/2018,18:06,1,525233,184977
99917,14/06/2018,18:12,1,521071,182446
99927,14/06/2018,20:15,1,521248,184985
99925,14/06/2018,19:47,3,547757,263963
99924,14/06/2018,19:36,1,525180,184793
99923,14/06/2018,19:31,1,525105,184988
99922,14/06/2018,19:23,1,520922,184767
99921,14/06/2018,19:23,1,523590,184489
99919,14/06/2018,18:37,1,522332,185384
99918,14/06/2018,18:16,1,519914,182945
99926,14/06/2018,20:10,1,524550,185058
16998,14/06/2018,20:44,2,407367,289159
16997,14/06/2018,20:07,2,404142,287959
16993,14/06/2018,18:44,2,401894,278601
16991,14/06/2018,18:14,2,397652,285714
16999,14/06/2018,21:10,2,408227,281449
16995,14/06/2018,19:14,2,397790,287301
16992,14/06/2018,18:18,3,540015,266061
16990,14/06/2018,17:21,2,409418,285489
16996,14/06/2018,19:31,3,541606,261101
99951,15/06/2018,22:26,1,524654,186369
99949,15/06/2018,20:19,1,522079,187188
99942,15/06/2018,19:20,1,519226,184242
99941,15/06/2018,19:19,1,518756,182970
99929,15/06/2018,17:06,1,520961,187274
99937,15/06/2018,18:34,1,524510,184107
99935,15/06/2018,18:07,3,543304,268019
99933,15/06/2018,18:01,1,520502,183241
99932,15/06/2018,18:00,1,525379,185393
99944,15/06/2018,19:24,1,519950,185553
99950,15/06/2018,21:20,3,543957,261900
99948,15/06/2018,19:59,1,518823,186114
99947,15/06/2018,19:48,1,524115,186228
99946,15/06/2018,19:35,1,519081,187142
99940,15/06/2018,19:05,3,544962,263603
99939,15/06/2018,19:02,1,521630,185419
99936,15/06/2018,18:20,1,520807,186958
99934,15/06/2018,18:05,1,520285,186060
99930,15/06/2018,17:18,3,548268,264716
99931,15/06/2018,17:22,1,524159,185557
99943,15/06/2018,19:21,1,518717,185288
99945,15/06/2018,19:25,3,546293,264371
99938,15/06/2018,18:53,1,522532,184941
17032,15/06/2018,21:25,3,545033,264888
17030,15/06/2018,20:43,2,411060,276586
17025,15/06/2018,20:10,2,405768,290331
17024,15/06/2018,19:53,3,541645,259234
17022,15/06/2018,19:46,2,399370,276769
17020,15/06/2018,19:37,3,539747,262036
17015,15/06/2018,19:08,2,408531,281949
17010,15/06/2018,18:29,2,408360,283445
17006,15/06/2018,18:07,2,408645,280493
17000,15/06/2018,16:16,3,544709,257472
17033,15/06/2018,21:55,2,395077,290819
17021,15/06/2018,19:41,2,410190,282697
17014,15/06/2018,19:00,2,400227,278815
17011,15/06/2018,18:33,2,411121,275091
17008,15/06/2018,18:22,3,543675,263335
17001,15/06/2018,17:02,2,401871,285451
17029,15/06/2018,20:34,2,400919,286534
17009,15/06/2018,18:24,2,400329,282574
17034,15/06/2018,22:16,2,400291,287484
17028,15/06/2018,20:22,3,542162,263008
17026,15/06/2018,20:11,2,411435,283155
17016,15/06/2018,19:16,3,540262,257285
17013,15/06/2018,18:56,2,400165,287741
17002,15/06/2018,17:46,2,405661,276674
17027,15/06/2018,20:19,2,398855,277778
17023,15/06/2018,19:47,2,410782,291122
17019,15/06/2018,19:24,2,404675,283616
17005,15/06/2018,18:00,2,411189,279319
17004,15/06/2018,17:52,3,547780,257426
17031,15/06/2018,21:24,2,397997,290988
17018,15/06/2018,19:23,2,410639,287801
17017,15/06/2018,19:18,2,396537,292010
17003,15/06/2018,17:52,2,409870,273725
17007,15/06/2018,18:11,2,403335,273893
17012,15/06/2018,18:41,3,545812,261938
99966,16/06/2018,19:18,1,523325,183647
99964,16/06/2018,19:01,1,520708,182942
99962,16/06/2018,18:52,1,525369,183822
99961,16/06/2018,18:50,1,519799,183427
99957,16/06/2018,17:55,1,523628,182695
99960,16/06/2018,18:41,3,546820,267638
99959,16/06/2018,18:23,1,525112,187875
99956,16/06/2018,17:46,1,520385,186681
99954,16/06/2018,17:33,1,521880,185452
99953,16/06/2018,17:26,1,525386,185387
99974,16/06/2018,20:56,1,523680,184327
99975,16/06/2018,21:32,3,539630,263988
99970,16/06/2018,20:07,3,546721,258660
99968,16/06/2018,19:56,1,524969,187906
99967,16/06/2018,19:24,1,520673,186796
99958,16/06/2018,17:55,1,521272,182587
99952,16/06/2018,17:05,1,518314,185238
99973,16/06/2018,20:47,1,522838,184907
99972,16/06/2018,20:30,1,518821,182574
99971,16/06/2018,20:07,1,526010,187294
99969,16/06/2018,20:04,1,521989,182925
99965,16/06/2018,19:10,3,546903,260980
99963,16/06/2018,18:54,1,519956,186336
99955,16/06/2018,17:43,3,540902,265908
17064,16/06/2018,21:40,3,546635,267195
17061,16/06/2018,20:03,2,401830,274435
17059,16/06/2018,19:51,2,412011,286531
17055,16/06/2018,19:14,2,399310,286520
17053,16/06/2018,19:06,2,412829,288171
17051,16/06/2018,19:00,2,409361,276072
17048,16/06/2018,18:49,3,543204,267936
17045,16/06/2018,18:03,2,400069,276716
17044,16/06/2018,18:03,3,541313,264335
17042,16/06/2018,17:59,2,406641,292017
17041,16/06/2018,17:40,2,400224,277096
17038,16/06/2018,17:13,2,399458,286259
17060,16/06/2018,20:00,3,543087,258272
17058,16/06/2018,19:43,2,407769,276447
17054,16/06/2018,19:11,2,396783,282557
17049,16/06/2018,18:50,2,399951,277810
17057,16/06/2018,19:23,2,402550,273393
17056,16/06/2018,19:14,3,545076,266070
17047,16/06/2018,18:22,2,396013,290993
17046,16/06/2018,18:15,2,403320,277081
17043,16/06/2018,18:00,2,405200,285778
17036,16/06/2018,16:57,3,547927,263430
17063,16/06/2018,20:52,2,405379,285100
17062,16/06/2018,20:16,2,411770,278725
17050,16/06/2018,18:57,2,405041,281616
17040,16/06/2018,17:29,3,545314,262878
17039,16/06/2018,17:24,2,402175,289966
17037,16/06/2018,17:05,2,402358,278797
17052,16/06/2018,19:05,3,543525,268321
99989,17/06/2018,19:36,1,521806,186321
99979,17/06/2018,16:51,1,524127,187338
99990,17/06/2018,20:05,3,539590,260542
99987,17/06/2018,19:03,1,523428,183195
99988,17/06/2018,19:16,1,521108,188051
99984,17/06/2018,18:33,1,520632,182476
99980,17/06/2018,17:46,3,545390,267473
99978,17/06/2018,16:27,1,518398,184567
99991,17/06/2018,22:36,1,521492,184790
99986,17/06/2018,18:44,1,522420,187789
99985,17/06/2018,18:37,3,547235,266375
99983,17/06/2018,18:27,1,519339,184235
99982,17/06/2018,18:14,1,518914,186530
99981,17/06/2018,17:47,1,518212,183185
99977,17/06/2018,13:55,1,519341,187933
